,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
15224,32, Private,169589, Assoc-voc,11, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40, United-States, >50K
15225,49, Private,125421, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,38, United-States, <=50K
15226,31, Private,500002, 1st-4th,2, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,45, Mexico, <=50K
15227,33, Private,224141, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40, United-States, <=50K
15228,50, Private,113290, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,0.0,0.0,15, United-States, <=50K
15229,26, Private,58098, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,1974.0,40, United-States, <=50K
15230,55, Private,198145, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298.0,0.0,40, United-States, >50K
15231,49, Federal-gov,35406, HS-grad,9, Widowed, Exec-managerial, Not-in-family, White, Female,0.0,0.0,20, United-States, <=50K
15232,22, Private,199419, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,0.0,0.0,40, United-States, <=50K
15233,43, Private,145441, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,38, United-States, >50K
15234,58, Private,238438, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,42, United-States, <=50K
15235,48, State-gov,212954, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024.0,0.0,40, United-States, >50K
15236,21, Private,56582, 11th,7, Never-married, Other-service, Own-child, White, Male,0.0,0.0,50, United-States, <=50K
15237,67, Local-gov,176931, 7th-8th,4, Widowed, Other-service, Not-in-family, White, Female,0.0,0.0,20, United-States, <=50K
15238,39, Self-emp-not-inc,188571, 11th,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40, United-States, <=50K
15239,52, Federal-gov,312500, Assoc-voc,11, Divorced, Farming-fishing, Not-in-family, White, Female,0.0,0.0,40, United-States, <=50K
15240,25, Private,278404, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40, United-States, <=50K
15241,27, Self-emp-not-inc,114225, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,60, United-States, >50K
15242,18, Private,184016, 11th,7, Never-married, Sales, Own-child, White, Female,0.0,0.0,20, United-States, <=50K
15243,41, Local-gov,183009, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,40, United-States, >50K
15244,59, Private,205759, Doctorate,16, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,50, United-States, <=50K
15245,23, Private,462294, Assoc-acdm,12, Never-married, Other-service, Own-child, Black, Male,0.0,0.0,44, United-States, <=50K
15246,42, Private,102085, HS-grad,9, Divorced, Other-service, Own-child, White, Female,0.0,0.0,15, United-States, <=50K
15247,54, Self-emp-not-inc,83311, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,30, United-States, >50K
15248,39, Private,248694, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,60, United-States, <=50K
15249,57, Local-gov,190747, 9th,5, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40, United-States, <=50K
15250,51, Private,162988, 10th,6, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,25, United-States, <=50K
15251,31, Self-emp-not-inc,156890, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40, United-States, <=50K
15252,24, Private,310380, Some-college,10, Married-spouse-absent, Adm-clerical, Own-child, Black, Female,0.0,0.0,45, United-States, <=50K
15253,35, Private,172186, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40, United-States, <=50K
15254,26, Private,311497, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40, United-States, <=50K
15255,42, Self-emp-inc,443508, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45, United-States, >50K
15256,31, Private,152156, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45, United-States, <=50K
15257,46, Private,155890, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40, United-States, >50K
15258,38, State-gov,312528, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,37, United-States, <=50K
15259,51, Private,282744, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40, Canada, <=50K
15260,27, Private,205145, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40, United-States, <=50K
15261,22, Private,401451, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,48, United-States, >50K
15262,25, Private,189027, Bachelors,13, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40, United-States, <=50K
15263,58, Self-emp-not-inc,35551, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,70, United-States, >50K
15264,23, Private,42706, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,45, United-States, <=50K
15265,63, Private,106910, 5th-6th,3, Widowed, Other-service, Other-relative, Asian-Pac-Islander, Female,0.0,0.0,19, Philippines, <=50K
15266,23, Private,53245, 9th,5, Separated, Other-service, Not-in-family, White, Male,0.0,0.0,40, United-States, <=50K
15267,51, Private,221672, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,15024.0,0.0,50, United-States, >50K
15268,75, Private,71898, Preschool,1, Never-married, Priv-house-serv, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,48, Philippines, <=50K
15269,52, Private,222107, Some-college,10, Divorced, Sales, Unmarried, White, Female,0.0,0.0,50, United-States, <=50K
15270,69, Private,277588, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,10, United-States, <=50K
15271,40, Federal-gov,391744, HS-grad,9, Never-married, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40, United-States, <=50K
15272,34, Private,418020, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50, United-States, >50K
15273,21, State-gov,39236, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,8, United-States, <=50K
15274,30, Private,86808, Bachelors,13, Never-married, Prof-specialty, Other-relative, White, Female,0.0,0.0,40, United-States, <=50K
15275,46, Private,147640, 5th-6th,3, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0.0,1902.0,40, United-States, <=50K
15276,21, Private,184756, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,16, United-States, <=50K
15277,44, Private,191256, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40, United-States, <=50K
15278,51, State-gov,105943, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,3908.0,0.0,40, United-States, <=50K
15279,40, Private,101272, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,32, United-States, <=50K
15280,33, State-gov,175023, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,37, United-States, <=50K
15281,22, Self-emp-not-inc,357612, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,60, United-States, <=50K
15282,23, Private,82777, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,30, United-States, <=50K
15283,75, Self-emp-not-inc,218521, Some-college,10, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0.0,0.0,30, United-States, <=50K
15284,55, Private,179534, 11th,7, Widowed, Handlers-cleaners, Unmarried, White, Female,0.0,0.0,40, United-States, <=50K
15285,45, Private,148549, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,27828.0,0.0,56, United-States, >50K
15286,31, Private,198069, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0.0,0.0,24, United-States, <=50K
15287,49, Private,236586, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40, United-States, >50K
15288,26, Local-gov,167261, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40, United-States, <=50K
15289,61, Private,160942, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,3103.0,0.0,50, United-States, <=50K
15290,44, Private,107584, Masters,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,3908.0,0.0,50, United-States, <=50K
15291,28, Local-gov,251854, Some-college,10, Never-married, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40, United-States, <=50K
15292,51, Private,302579, HS-grad,9, Divorced, Other-service, Other-relative, Black, Female,0.0,0.0,30, United-States, <=50K
15293,44, Self-emp-inc,64632, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60, United-States, <=50K
15294,24, Private,83141, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40, United-States, <=50K
15295,46, Self-emp-inc,326048, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40, United-States, >50K
15296,36, Private,83471, HS-grad,9, Widowed, Other-service, Unmarried, Asian-Pac-Islander, Female,0.0,0.0,20, United-States, <=50K
15297,23, Private,170070, 12th,8, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,38, United-States, <=50K
15298,25, Private,207875, 7th-8th,4, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40, Mexico, <=50K
15299,48, Private,119722, Some-college,10, Married-civ-spouse, Sales, Husband, Black, Male,0.0,0.0,8, United-States, <=50K
15300,18, Private,335665, 11th,7, Never-married, Other-service, Other-relative, Black, Female,0.0,0.0,24, United-States, <=50K
15301,25, Private,212522, HS-grad,9, Never-married, Craft-repair, Other-relative, White, Male,0.0,0.0,40, United-States, <=50K
15302,19, Private,42069, HS-grad,9, Never-married, Transport-moving, Own-child, White, Male,2176.0,0.0,45, United-States, <=50K
15303,33, Private,236396, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,35, United-States, <=50K
15304,42, Private,159911, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,40, United-States, <=50K
15305,22, Private,133833, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40, United-States, <=50K
15306,36, Private,226947, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40, United-States, >50K
15307,33, Private,174201, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40, United-States, <=50K
15308,34, Self-emp-not-inc,49707, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,70, United-States, <=50K
15309,33, Private,201988, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45, United-States, <=50K
15310,62, Self-emp-not-inc,162347, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,15, United-States, >50K
15311,30, Private,182833, Some-college,10, Never-married, Exec-managerial, Own-child, Black, Female,0.0,0.0,40, United-States, <=50K
15312,22, Private,383603, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40, United-States, <=50K
15313,34, Private,70466, Assoc-voc,11, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40, United-States, <=50K
15314,43, Private,184846, HS-grad,9, Widowed, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,60, United-States, <=50K
15315,25, Private,176756, Bachelors,13, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40, United-States, <=50K
15316,35, Private,112512, HS-grad,9, Widowed, Other-service, Own-child, White, Female,0.0,0.0,40, United-States, <=50K
15317,28, Private,137296, Assoc-acdm,12, Never-married, Other-service, Not-in-family, Black, Female,0.0,0.0,40, United-States, <=50K
15318,28, Private,37821, Some-college,10, Divorced, Sales, Unmarried, White, Female,0.0,0.0,45, United-States, <=50K
15319,25, Private,295108, HS-grad,9, Never-married, Handlers-cleaners, Unmarried, Black, Female,0.0,0.0,25, United-States, <=50K
15320,40, Private,408717, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40, United-States, >50K
15321,35, Private,255635, 9th,5, Married-civ-spouse, Craft-repair, Husband, Other, Male,0.0,0.0,40, Mexico, <=50K
15322,48, Self-emp-not-inc,177783, 7th-8th,4, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,50, United-States, <=50K
15323,63, Self-emp-not-inc,179400, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,2290.0,0.0,20, United-States, <=50K
15324,31, Private,240283, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40, United-States, >50K
15325,36, Private,410034, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45, United-States, <=50K
15326,39, Private,180667, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40, United-States, <=50K
15327,24, Private,196332, HS-grad,9, Never-married, Other-service, Own-child, Black, Female,0.0,0.0,40, United-States, <=50K
15328,32, Local-gov,159187, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,35, United-States, <=50K
15329,46, Private,225065, Preschool,1, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0.0,0.0,40, Mexico, <=50K
15330,19, Private,178147, HS-grad,9, Never-married, Sales, Own-child, White, Male,0.0,0.0,35, United-States, <=50K
15331,30, Private,272669, Some-college,10, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,40, United-States, <=50K
15332,35, Private,347491, Assoc-voc,11, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40, United-States, <=50K
15333,33, Private,75167, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,55, United-States, <=50K
15334,25, Private,133373, HS-grad,9, Separated, Craft-repair, Not-in-family, White, Male,0.0,0.0,40, United-States, <=50K
15335,64, Local-gov,84737, HS-grad,9, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0.0,0.0,35, United-States, >50K
15336,18, Private,96483, HS-grad,9, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0.0,0.0,20, United-States, <=50K
15337,59, Private,368005, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40, United-States, <=50K
15338,45, State-gov,36032, HS-grad,9, Divorced, Protective-serv, Unmarried, Black, Female,0.0,0.0,40, United-States, <=50K
15339,30, Private,174215, Doctorate,16, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,15, United-States, <=50K
15340,24, Private,228772, 5th-6th,3, Never-married, Machine-op-inspct, Other-relative, White, Female,0.0,0.0,40, Mexico, <=50K
15341,22, Private,242912, HS-grad,9, Never-married, Other-service, Unmarried, White, Female,0.0,0.0,35, United-States, <=50K
15342,49, Self-emp-inc,86701, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0.0,0.0,56, United-States, >50K
15343,35, Private,166549, 12th,8, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40, United-States, <=50K
15344,48, Local-gov,121622, Masters,14, Never-married, Prof-specialty, Unmarried, White, Female,0.0,1380.0,40, United-States, <=50K
15345,18, Private,201613, 12th,8, Never-married, Sales, Own-child, White, Female,0.0,0.0,20, United-States, <=50K
15346,35, Private,29874, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40, United-States, <=50K
15347,27, Private,168138, HS-grad,9, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,40, United-States, <=50K
15348,28, Private,162404, Bachelors,13, Never-married, Craft-repair, Not-in-family, Black, Male,0.0,0.0,60, United-States, <=50K
15349,26, Private,139116, Some-college,10, Never-married, Other-service, Own-child, Black, Female,0.0,0.0,50, United-States, <=50K
15350,44, Private,192381, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,1848.0,40, United-States, >50K
15351,39, Private,370585, HS-grad,9, Separated, Machine-op-inspct, Not-in-family, Black, Male,0.0,0.0,40, United-States, <=50K
15352,40, State-gov,151038, Bachelors,13, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40, United-States, <=50K
15353,70, Self-emp-not-inc,36311, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,20051.0,0.0,35, United-States, >50K
15354,34, Private,271933, Masters,14, Never-married, Exec-managerial, Unmarried, White, Female,0.0,0.0,50, United-States, <=50K
15355,34, Private,182401, Assoc-acdm,12, Divorced, Adm-clerical, Not-in-family, Black, Male,0.0,0.0,40, United-States, <=50K
15356,66, Private,234743, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50, United-States, <=50K
15357,40, Private,182140, HS-grad,9, Separated, Transport-moving, Unmarried, Black, Male,0.0,0.0,40, United-States, <=50K
15358,61, Self-emp-not-inc,215591, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1887.0,40, United-States, >50K
15359,59, Self-emp-not-inc,96459, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40, United-States, <=50K
15360,47, Private,188081, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40, United-States, >50K
15361,33, State-gov,121245, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60, United-States, >50K
15362,18, Private,127273, 11th,7, Never-married, Other-service, Other-relative, White, Male,0.0,0.0,20, United-States, <=50K
15363,25, Private,114345, 9th,5, Never-married, Craft-repair, Unmarried, White, Male,914.0,0.0,40, United-States, <=50K
15364,22, Private,341227, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,20, United-States, <=50K
15365,40, Local-gov,166893, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, Black, Male,0.0,0.0,40, United-States, >50K
15366,30, Private,145231, Assoc-acdm,12, Divorced, Adm-clerical, Own-child, White, Female,0.0,1762.0,40, United-States, <=50K
15367,73, Self-emp-not-inc,102510, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,6418.0,0.0,99, United-States, >50K
15368,45, Self-emp-not-inc,285335, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,10, United-States, <=50K
15369,23, Private,177087, 11th,7, Never-married, Adm-clerical, Unmarried, Black, Male,0.0,0.0,35, United-States, <=50K
15370,40, Private,240504, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,45, United-States, >50K
15371,39, Private,218490, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1977.0,40, United-States, >50K
15372,23, Private,384651, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40, United-States, <=50K
15373,51, Private,189551, HS-grad,9, Divorced, Craft-repair, Own-child, Black, Male,0.0,0.0,40, United-States, <=50K
15374,53, Private,194791, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,45, United-States, <=50K
15375,24, Private,194630, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Male,0.0,0.0,35, United-States, <=50K
15376,53, Private,177647, Bachelors,13, Divorced, Exec-managerial, Unmarried, White, Male,0.0,0.0,40, United-States, <=50K
15377,49, Self-emp-not-inc,51620, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60, United-States, <=50K
15378,34, Private,251421, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40, United-States, <=50K
15379,37, Self-emp-not-inc,180477, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,47, United-States, <=50K
15380,40, State-gov,391736, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40, United-States, <=50K
15381,23, State-gov,170091, Some-college,10, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,6, United-States, <=50K
15382,36, Private,175360, Masters,14, Never-married, Adm-clerical, Not-in-family, White, Male,13550.0,0.0,50, United-States, >50K
15383,35, Private,276153, Bachelors,13, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,4650.0,0.0,40, United-States, <=50K
15384,53, Federal-gov,105788, Bachelors,13, Divorced, Exec-managerial, Unmarried, Black, Female,0.0,0.0,50, United-States, >50K
15385,42, Local-gov,248476, Some-college,10, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,65, United-States, >50K
15386,32, Private,168443, Masters,14, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,40, United-States, <=50K
15387,33, Private,120201, HS-grad,9, Divorced, Adm-clerical, Own-child, Other, Female,0.0,0.0,65, United-States, <=50K
15388,59, Private,114678, HS-grad,9, Never-married, Craft-repair, Not-in-family, Black, Male,0.0,0.0,60, United-States, <=50K
15389,36, Private,167440, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,44, United-States, <=50K
15390,37, Self-emp-not-inc,265266, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40, Cuba, >50K
15391,31, Private,212235, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,45, United-States, <=50K
15392,46, Private,44671, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40, United-States, <=50K
15393,44, State-gov,87282, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,38, United-States, <=50K
15394,27, Private,112754, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1485.0,60, United-States, >50K
15395,29, Self-emp-not-inc,322238, HS-grad,9, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,40, United-States, <=50K
15396,39, Private,65382, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40, United-States, <=50K
15397,62, Self-emp-not-inc,115176, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,65, United-States, <=50K
15398,42, Private,409902, HS-grad,9, Never-married, Exec-managerial, Unmarried, Black, Female,0.0,0.0,25, United-States, <=50K
15399,60, Local-gov,204062, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,48, United-States, >50K
15400,35, Private,283305, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40, United-States, <=50K
15401,39, Private,435638, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40, United-States, <=50K
15402,34, Self-emp-inc,114733, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,36, United-States, <=50K
15403,22, Private,162343, Some-college,10, Never-married, Adm-clerical, Other-relative, Black, Male,0.0,0.0,22, United-States, <=50K
15404,44, Private,79531, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40, United-States, >50K
15405,44, State-gov,395078, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40, United-States, <=50K
15406,49, Local-gov,159641, Bachelors,13, Divorced, Exec-managerial, Unmarried, White, Female,0.0,625.0,40, United-States, <=50K
15407,21, Private,159567, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,50, United-States, <=50K
15408,52, Private,196894, 11th,7, Separated, Handlers-cleaners, Unmarried, White, Male,0.0,0.0,40, United-States, <=50K
15409,39, Local-gov,132879, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,1887.0,40, United-States, >50K
15410,23, Private,190290, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,40, United-States, <=50K
15411,54, Private,102828, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,49, United-States, <=50K
15412,31, Private,128493, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,25, United-States, <=50K
15413,30, State-gov,290677, Masters,14, Never-married, Adm-clerical, Not-in-family, Black, Female,0.0,0.0,20, United-States, <=50K
15414,21, Private,283757, Some-college,10, Never-married, Sales, Own-child, White, Male,0.0,0.0,40, United-States, <=50K
15415,38, Local-gov,169104, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0.0,0.0,40, Philippines, >50K
15416,51, Private,171409, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40, United-States, >50K
15417,34, Self-emp-not-inc,319165, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50, United-States, >50K
15418,22, Private,203182, Bachelors,13, Never-married, Exec-managerial, Unmarried, White, Female,0.0,0.0,30, United-States, <=50K
15419,26, Private,215384, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,1974.0,55, United-States, <=50K
15420,26, Private,166666, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,35, United-States, <=50K
15421,41, Private,156566, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40, United-States, >50K
15422,35, Private,140564, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40, United-States, >50K
15423,27, Local-gov,322208, Some-college,10, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,40, United-States, <=50K
15424,65, Private,420277, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40, United-States, <=50K
15425,31, Private,123430, 11th,7, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,65, Mexico, <=50K
15426,45, Self-emp-inc,151584, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,35, United-States, >50K
15427,37, Self-emp-not-inc,348960, Assoc-acdm,12, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50, United-States, >50K
15428,47, Private,168232, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,1887.0,45, United-States, >50K
15429,47, Self-emp-inc,201699, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50, United-States, >50K
15430,33, Private,511517, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40, United-States, <=50K
15431,40, Private,118001, 10th,6, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,40, United-States, <=50K
15432,38, Private,193961, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0.0,0.0,40, Philippines, >50K
15433,21, Private,32732, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40, United-States, <=50K
15434,40, Private,223548, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40, Mexico, <=50K
15435,33, Private,389932, HS-grad,9, Divorced, Transport-moving, Not-in-family, Black, Male,0.0,0.0,55, United-States, <=50K
15436,29, Private,102345, Some-college,10, Never-married, Tech-support, Not-in-family, White, Male,0.0,0.0,52, United-States, <=50K
15437,41, Private,107584, Some-college,10, Separated, Transport-moving, Not-in-family, White, Male,0.0,0.0,35, United-States, <=50K
15438,20, State-gov,39478, Some-college,10, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,54, United-States, <=50K
