,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
6575,49, Private,196707, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45, United-States, >50K
6576,37, Private,190297, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,45, United-States, >50K
6577,18, Private,255595, 11th,7, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,5, United-States, <=50K
6578,38, Self-emp-not-inc,374983, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,55, United-States, <=50K
6579,21, Private,176178, Bachelors,13, Married-civ-spouse, Sales, Other-relative, White, Female,0.0,0.0,35, United-States, <=50K
6580,35, Private,181165, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,40, United-States, <=50K
6581,43, Local-gov,212490, Assoc-voc,11, Divorced, Adm-clerical, Not-in-family, Black, Female,0.0,0.0,40, United-States, <=50K
6582,61, Private,215766, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50, United-States, >50K
6583,46, Private,261688, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40, United-States, <=50K
6584,39, Private,123417, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,60, United-States, <=50K
6585,29, Private,108431, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0.0,2415.0,40, United-States, >50K
6586,58, Private,32954, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40, United-States, <=50K
6587,47, Private,224752, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40, United-States, <=50K
6588,35, Private,122353, 11th,7, Never-married, Handlers-cleaners, Other-relative, White, Male,0.0,0.0,40, United-States, <=50K
6589,37, Private,176159, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40, United-States, >50K
6590,28, Private,189407, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,55, United-States, <=50K
6591,26, Private,181772, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40, United-States, <=50K
6592,36, Self-emp-not-inc,109133, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40, United-States, <=50K
6593,49, Self-emp-not-inc,165229, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40, United-States, <=50K
6594,23, State-gov,315449, Some-college,10, Never-married, Adm-clerical, Own-child, Black, Male,0.0,0.0,20, United-States, <=50K
6595,40, Private,37848, HS-grad,9, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,40, United-States, <=50K
6596,37, Federal-gov,54595, HS-grad,9, Never-married, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40, United-States, <=50K
6597,20, Private,121596, Some-college,10, Never-married, Other-service, Own-child, White, Female,2907.0,0.0,35, United-States, <=50K
6598,38, Private,95336, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45, United-States, <=50K
6599,58, Private,299991, 11th,7, Divorced, Adm-clerical, Not-in-family, White, Female,3674.0,0.0,40, United-States, <=50K
6600,28, Private,70034, 9th,5, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,40, Portugal, <=50K
6601,30, Private,256970, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,35, United-States, >50K
6602,29, Private,108706, Some-college,10, Married-civ-spouse, Tech-support, Wife, White, Female,0.0,0.0,40, United-States, <=50K
6603,52, Private,227832, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50, United-States, >50K
6604,26, Private,272865, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40, United-States, <=50K
6605,39, Private,60070, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,24, United-States, <=50K
6606,40, Private,223730, Masters,14, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,38, United-States, <=50K
6607,51, Self-emp-not-inc,22743, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,1740.0,40, United-States, <=50K
6608,26, Private,195994, Bachelors,13, Separated, Sales, Not-in-family, White, Female,0.0,0.0,40, United-States, <=50K
6609,64, Private,133169, 11th,7, Widowed, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,40, India, <=50K
6610,22, Private,99199, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,50, United-States, <=50K
6611,40, Private,246949, HS-grad,9, Divorced, Machine-op-inspct, Own-child, White, Male,0.0,0.0,40, United-States, <=50K
6612,31, Private,284889, Bachelors,13, Widowed, Sales, Unmarried, White, Female,0.0,0.0,41, United-States, <=50K
6613,35, Private,150309, Some-college,10, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0.0,1887.0,40, United-States, >50K
6614,24, Private,201799, Bachelors,13, Never-married, Transport-moving, Own-child, White, Female,0.0,0.0,84, United-States, <=50K
6615,58, Private,52090, Prof-school,15, Divorced, Tech-support, Unmarried, White, Male,0.0,0.0,40, United-States, >50K
6616,83, Local-gov,107338, Some-college,10, Widowed, Prof-specialty, Not-in-family, White, Male,0.0,0.0,12, United-States, <=50K
6617,45, Private,32356, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,55, United-States, >50K
6618,47, Private,50092, Bachelors,13, Divorced, Exec-managerial, Unmarried, Other, Male,0.0,1138.0,40, United-States, <=50K
6619,28, Private,311446, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40, United-States, <=50K
6620,29, Federal-gov,128553, Assoc-voc,11, Never-married, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40, United-States, <=50K
6621,23, Private,203203, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40, United-States, <=50K
6622,31, Private,192660, Assoc-voc,11, Never-married, Adm-clerical, Unmarried, Black, Female,0.0,0.0,30, United-States, <=50K
6623,30, Local-gov,170449, Masters,14, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,40, United-States, >50K
6624,21, Private,177504, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,35, United-States, <=50K
6625,24, Private,378546, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,39, United-States, <=50K
6626,39, Self-emp-not-inc,33001, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40, United-States, <=50K
6627,30, Private,213722, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,50, United-States, >50K
6628,36, Private,152307, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,7298.0,0.0,55, United-States, >50K
6629,61, Self-emp-not-inc,53777, Prof-school,15, Divorced, Prof-specialty, Not-in-family, White, Male,0.0,0.0,50, United-States, <=50K
6630,23, Private,60668, Some-college,10, Never-married, Sales, Own-child, White, Male,0.0,0.0,55, United-States, <=50K
6631,34, Private,132544, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,99, United-States, <=50K
6632,53, Private,277772, HS-grad,9, Divorced, Handlers-cleaners, Unmarried, Black, Female,0.0,0.0,40, United-States, <=50K
6633,23, Private,415755, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,30, United-States, <=50K
6634,51, Private,136080, HS-grad,9, Divorced, Sales, Other-relative, White, Female,0.0,0.0,31, United-States, <=50K
6635,29, Private,241607, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,2597.0,0.0,40, United-States, <=50K
6636,22, Private,180190, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40, United-States, <=50K
6637,19, Private,400356, Some-college,10, Married-spouse-absent, Adm-clerical, Own-child, White, Male,0.0,0.0,40, United-States, <=50K
6638,55, Federal-gov,154274, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Female,8614.0,0.0,40, United-States, >50K
6639,48, Private,146497, HS-grad,9, Widowed, Sales, Unmarried, White, Female,0.0,0.0,37, United-States, <=50K
6640,47, Private,189498, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,65, United-States, >50K
6641,32, Private,65942, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,56, United-States, <=50K
6642,27, Self-emp-not-inc,151382, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Male,0.0,0.0,40, United-States, <=50K
6643,41, Private,56651, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45, United-States, <=50K
6644,25, Private,164488, Assoc-acdm,12, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,45, United-States, <=50K
6645,27, Local-gov,183061, HS-grad,9, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male,0.0,0.0,60, United-States, <=50K
6646,31, Private,289228, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,35, United-States, <=50K
6647,28, Private,38918, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,50, United-States, <=50K
6648,23, Private,194630, HS-grad,9, Separated, Machine-op-inspct, Own-child, White, Male,0.0,0.0,53, United-States, <=50K
6649,31, Private,262848, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40, United-States, <=50K
6650,21, Private,157595, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,35, United-States, <=50K
6651,26, Private,102476, Some-college,10, Never-married, Other-service, Own-child, White, Male,0.0,0.0,40, United-States, <=50K
6652,45, Local-gov,93663, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,35, United-States, <=50K
6653,30, Private,202450, HS-grad,9, Divorced, Craft-repair, Own-child, White, Male,0.0,0.0,40, United-States, <=50K
6654,45, Private,72393, HS-grad,9, Never-married, Sales, Own-child, White, Female,0.0,0.0,35, United-States, <=50K
6655,27, Private,53147, HS-grad,9, Never-married, Craft-repair, Not-in-family, Black, Male,0.0,0.0,40, United-States, <=50K
6656,29, Self-emp-not-inc,337944, 11th,7, Separated, Transport-moving, Not-in-family, White, Male,0.0,0.0,60, United-States, <=50K
6657,31, Private,37939, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40, United-States, <=50K
6658,60, Private,772919, Bachelors,13, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,25, United-States, <=50K
6659,26, Private,143062, Some-college,10, Divorced, Adm-clerical, Own-child, White, Female,0.0,0.0,40, United-States, <=50K
6660,31, Local-gov,32593, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40, United-States, <=50K
6661,39, Private,167882, 12th,8, Never-married, Other-service, Unmarried, Black, Female,0.0,0.0,48, Haiti, <=50K
6662,52, Local-gov,48413, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40, United-States, <=50K
6663,50, Private,123429, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40, United-States, >50K
6664,61, Private,244261, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,40, United-States, <=50K
6665,37, State-gov,318891, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40, United-States, <=50K
6666,20, Private,259788, HS-grad,9, Never-married, Handlers-cleaners, Own-child, Black, Male,0.0,0.0,40, United-States, <=50K
6667,42, Self-emp-not-inc,248876, Some-college,10, Divorced, Craft-repair, Unmarried, White, Male,0.0,0.0,55, United-States, <=50K
6668,63, Federal-gov,334418, 1st-4th,2, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0.0,0.0,40, Puerto-Rico, <=50K
6669,38, Self-emp-not-inc,166497, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,60, United-States, >50K
6670,54, Self-emp-not-inc,260833, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,45, United-States, >50K
6671,35, Private,107477, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,40, United-States, <=50K
6672,20, Private,37932, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,45, United-States, <=50K
6673,58, Self-emp-not-inc,216948, 10th,6, Separated, Sales, Other-relative, Other, Male,0.0,0.0,40, Cuba, <=50K
6674,38, Private,157473, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,48, United-States, <=50K
6675,27, Self-emp-inc,186733, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,50, United-States, <=50K
6676,53, Private,231472, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,50, United-States, >50K
6677,31, Local-gov,187689, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40, United-States, <=50K
6678,32, Private,323985, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,45, United-States, <=50K
6679,53, Private,270655, 12th,8, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,45, United-States, >50K
6680,36, Private,301614, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,45, Mexico, <=50K
6681,25, Private,112754, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50, United-States, <=50K
6682,30, Self-emp-not-inc,112358, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40, United-States, <=50K
6683,57, Self-emp-not-inc,247337, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,72, United-States, <=50K
6684,40, Self-emp-inc,115411, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,65, United-States, >50K
6685,42, State-gov,884434, Some-college,10, Separated, Prof-specialty, Unmarried, Black, Female,0.0,0.0,40, United-States, <=50K
6686,55, Private,72812, HS-grad,9, Separated, Sales, Not-in-family, White, Male,0.0,0.0,36, United-States, <=50K
6687,26, Private,192549, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40, United-States, <=50K
6688,43, Self-emp-not-inc,54310, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Male,0.0,0.0,50, United-States, <=50K
6689,58, Self-emp-not-inc,33386, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Wife, White, Female,0.0,0.0,20, United-States, <=50K
6690,30, Private,233433, HS-grad,9, Never-married, Sales, Own-child, White, Female,0.0,0.0,45, United-States, <=50K
6691,24, Private,106373, HS-grad,9, Divorced, Handlers-cleaners, Unmarried, White, Male,0.0,0.0,40, United-States, <=50K
6692,60, Private,215591, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50, United-States, <=50K
6693,39, Private,184531, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,40, United-States, <=50K
6694,40, Private,69495, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40, United-States, <=50K
6695,63, Self-emp-not-inc,22228, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40, United-States, >50K
6696,38, Private,55899, Bachelors,13, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40, United-States, <=50K
6697,50, Self-emp-inc,181498, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40, United-States, <=50K
6698,31, State-gov,203572, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,30, United-States, <=50K
6699,23, Private,120601, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,40, United-States, <=50K
6700,36, Private,74706, 10th,6, Divorced, Craft-repair, Unmarried, White, Female,0.0,0.0,40, United-States, <=50K
6701,48, Private,126441, 1st-4th,2, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0.0,0.0,45, China, <=50K
6702,25, Private,127784, Some-college,10, Never-married, Sales, Unmarried, White, Female,0.0,0.0,40, United-States, <=50K
6703,43, Private,33658, Some-college,10, Married-spouse-absent, Craft-repair, Unmarried, White, Male,0.0,3004.0,40, United-States, >50K
6704,36, Private,234901, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40, United-States, <=50K
6705,45, Private,34307, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,40, United-States, <=50K
6706,75, Private,124660, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40, United-States, >50K
6707,29, Private,278637, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40, United-States, <=50K
6708,27, Private,373545, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40, United-States, <=50K
6709,17, Private,172548, 9th,5, Never-married, Sales, Own-child, White, Male,0.0,0.0,8, United-States, <=50K
6710,46, Private,28074, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,89, United-States, >50K
6711,58, Self-emp-not-inc,127539, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,2407.0,0.0,25, United-States, <=50K
6712,34, State-gov,377017, Masters,14, Never-married, Prof-specialty, Unmarried, White, Male,0.0,0.0,40, United-States, <=50K
6713,41, Private,144925, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40, United-States, <=50K
6714,19, Private,153019, HS-grad,9, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,40, United-States, <=50K
6715,47, Private,32825, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60, United-States, <=50K
6716,46, Private,114120, Some-college,10, Divorced, Tech-support, Not-in-family, White, Female,0.0,0.0,38, United-States, <=50K
6717,42, Self-emp-not-inc,32016, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,70, United-States, <=50K
6718,51, Private,165953, HS-grad,9, Separated, Handlers-cleaners, Not-in-family, Black, Male,0.0,0.0,45, United-States, <=50K
6719,21, Private,96061, Some-college,10, Never-married, Other-service, Own-child, White, Female,0.0,0.0,10, United-States, <=50K
6720,50, Private,106422, HS-grad,9, Married-civ-spouse, Sales, Wife, Black, Female,0.0,1485.0,37, United-States, >50K
6721,49, Self-emp-not-inc,167281, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40, United-States, <=50K
6722,21, Private,137895, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40, United-States, <=50K
6723,52, Private,177487, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40, United-States, <=50K
6724,32, Private,344696, Some-college,10, Never-married, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,40, United-States, <=50K
6725,66, Self-emp-not-inc,51415, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,4931.0,0.0,98, United-States, <=50K
6726,36, Private,134367, Bachelors,13, Married-civ-spouse, Tech-support, Wife, White, Female,0.0,0.0,32, United-States, >50K
6727,40, Private,289636, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50, United-States, <=50K
6728,30, Private,165115, Assoc-voc,11, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,30, United-States, <=50K
6729,20, Private,206008, HS-grad,9, Never-married, Other-service, Own-child, Black, Male,0.0,0.0,40, United-States, <=50K
6730,22, State-gov,149342, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,35, United-States, <=50K
6731,48, Self-emp-not-inc,90042, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,49, United-States, <=50K
6732,22, Private,495288, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,38, United-States, <=50K
6733,51, Self-emp-not-inc,123011, HS-grad,9, Divorced, Craft-repair, Own-child, White, Male,0.0,0.0,40, United-States, <=50K
6734,36, Self-emp-not-inc,260454, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,30, United-States, <=50K
6735,19, Private,39026, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,40, United-States, <=50K
6736,22, Private,278021, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40, United-States, <=50K
6737,47, Self-emp-not-inc,159399, Assoc-voc,11, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,45, United-States, <=50K
6738,34, Private,340665, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0.0,2057.0,35, United-States, <=50K
6739,34, State-gov,392518, HS-grad,9, Never-married, Other-service, Unmarried, Black, Female,0.0,0.0,40, United-States, <=50K
6740,24, Private,229826, Bachelors,13, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,20, United-States, <=50K
6741,62, Private,185503, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50, United-States, >50K
6742,25, Private,399117, 5th-6th,3, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40, Mexico, <=50K
6743,45, Private,168232, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,56, United-States, >50K
6744,42, Private,377322, Assoc-voc,11, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0.0,0.0,40, United-States, <=50K
6745,71, Self-emp-not-inc,141742, HS-grad,9, Widowed, Farming-fishing, Unmarried, White, Male,1731.0,0.0,5, United-States, <=50K
6746,39, Private,31964, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,80, United-States, >50K
6747,45, Self-emp-not-inc,29019, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,55, United-States, <=50K
6748,36, Private,305319, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50, United-States, >50K
6749,35, Private,182189, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50, United-States, <=50K
6750,39, Private,257250, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,60, United-States, <=50K
6751,60, Self-emp-not-inc,269485, Preschool,1, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,40, Mexico, <=50K
6752,32, Self-emp-not-inc,182177, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40, United-States, <=50K
6753,38, Private,179481, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40, Poland, <=50K
6754,27, Private,199118, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40, Nicaragua, <=50K
6755,46, Private,33084, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40, United-States, <=50K
6756,53, Private,185407, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40, United-States, >50K
6757,38, Self-emp-not-inc,177907, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40, United-States, <=50K
6758,40, Private,145441, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1485.0,40, United-States, >50K
6759,25, Private,104830, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,15, United-States, <=50K
6760,27, Private,247507, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40, United-States, <=50K
6761,71, Self-emp-inc,216601, 11th,7, Divorced, Machine-op-inspct, Unmarried, Black, Male,0.0,0.0,40, United-States, <=50K
6762,28, Local-gov,91670, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,40, United-States, <=50K
6763,58, Private,106740, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40, United-States, >50K
6764,57, Private,122562, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,60, United-States, >50K
6765,35, Private,109133, HS-grad,9, Separated, Machine-op-inspct, Not-in-family, White, Male,3674.0,0.0,52, United-States, <=50K
6766,35, Private,196123, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40, United-States, >50K
6767,55, Private,123436, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40, United-States, >50K
6768,56, Self-emp-inc,42298, 9th,5, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0.0,0.0,40, United-States, <=50K
6769,44, Private,297248, HS-grad,9, Married-spouse-absent, Craft-repair, Unmarried, White, Male,0.0,0.0,40, Columbia, <=50K
6770,23, Private,117363, Bachelors,13, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,35, United-States, <=50K
6771,41, Private,79864, Assoc-voc,11, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40, United-States, <=50K
6772,51, Private,190762, 1st-4th,2, Widowed, Craft-repair, Not-in-family, White, Male,0.0,0.0,40, Mexico, <=50K
6773,46, Private,155509, Bachelors,13, Separated, Prof-specialty, Unmarried, Black, Female,0.0,0.0,32, Jamaica, <=50K
6774,45, Federal-gov,163434, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40, United-States, <=50K
6775,35, Private,153832, Assoc-voc,11, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,35, United-States, <=50K
6776,53, Federal-gov,147629, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,80, United-States, >50K
6777,33, Private,488720, 5th-6th,3, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Male,0.0,0.0,40, Mexico, <=50K
6778,49, Private,169180, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female,0.0,1876.0,35, United-States, <=50K
6779,37, Private,188763, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45, United-States, >50K
6780,37, Private,229647, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,42, United-States, <=50K
6781,57, Self-emp-not-inc,321456, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,20, United-States, <=50K
6782,24, Private,199698, Assoc-acdm,12, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,48, United-States, <=50K
6783,32, Private,226010, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,60, United-States, <=50K
6784,28, Private,116298, 7th-8th,4, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,45, United-States, <=50K
6785,33, Private,130057, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,45, United-States, <=50K
6786,27, Private,369188, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,90, United-States, >50K
6787,32, Private,155193, HS-grad,9, Separated, Prof-specialty, Not-in-family, White, Male,0.0,0.0,55, United-States, <=50K
6788,33, Private,159574, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40, United-States, <=50K
6789,51, Private,299353, Some-college,10, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,56, United-States, <=50K
6790,46, Local-gov,99971, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,56, United-States, >50K
